Emotions,Path
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-02-01-01-02-24.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-02-01-02-01-24.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-02-01-02-02-24.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-02-02-01-01-24.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-02-02-01-02-24.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-02-02-02-01-24.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-02-02-02-02-24.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-03-01-01-01-24.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-03-01-01-02-24.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-03-01-02-01-24.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-03-01-02-02-24.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-03-02-01-01-24.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-03-02-01-02-24.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-03-02-02-01-24.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-03-02-02-02-24.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-04-01-01-01-24.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-04-01-01-02-24.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-04-01-02-01-24.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-04-01-02-02-24.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-04-02-01-01-24.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-04-02-01-02-24.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-04-02-02-01-24.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-04-02-02-02-24.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-05-01-01-01-24.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-05-01-01-02-24.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-05-01-02-01-24.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-05-01-02-02-24.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-05-02-01-01-24.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-05-02-01-02-24.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-05-02-02-01-24.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-05-02-02-02-24.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-06-01-01-01-24.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-06-01-01-02-24.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-06-01-02-01-24.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-06-01-02-02-24.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-06-02-01-01-24.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-06-02-01-02-24.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-06-02-02-01-24.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-06-02-02-02-24.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-07-01-01-01-24.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-07-01-01-02-24.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-07-01-02-01-24.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-07-01-02-02-24.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-07-02-01-01-24.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-07-02-01-02-24.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-07-02-02-01-24.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-07-02-02-02-24.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-08-01-01-01-24.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-08-01-01-02-24.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-08-01-02-01-24.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-08-01-02-02-24.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-08-02-01-01-24.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-08-02-01-02-24.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-08-02-02-01-24.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-08-02-02-02-24.wav
